#Node,X,Y

182,362,337

183,350,312

184,362,312

185,350,249

186,362,249

187,350,274

188,362,274

189,350,224

190,362,224

191,350,99

192,362,99

193,350,149

194,362,149

195,350,174

196,362,174

197,350,187

198,362,187

199,350,124

200,362,124

201,350,49

202,362,49

203,350,74

204,362,74

205,350,24

206,362,24

207,350,12

208,362,12

209,324,0

210,324,799

211,325,399

212,349,399

213,337,400

214,337,799

215,338,599

216,349,599

217,338,699

218,349,699

219,338,749

220,349,749

221,338,774

222,349,774

223,338,724

224,349,724

225,338,712

226,349,712

227,338,649

228,349,649

229,338,674

230,349,674

231,338,624

232,349,624

233,338,612

234,349,612

235,338,499

236,349,499

237,338,549

238,349,549

239,338,574

240,349,574

241,338,524

242,349,524

243,338,537

244,349,537

245,338,512

246,349,512

247,338,449

248,349,449

249,338,474

250,349,474

251,338,487

252,349,487

253,338,424

254,349,424

255,338,437

256,349,437

257,325,599

258,337,599

259,325,699

260,337,699

261,325,749

262,337,749

263,325,774

264,337,774

265,325,724

266,337,724

267,325,737

268,337,737

269,325,712

270,337,712

271,325,649

272,337,649

273,325,674

274,337,674

275,325,687

276,337,687

277,325,662

278,337,662

279,325,624

280,337,624

281,325,612

282,337,612

283,325,499

284,337,499

285,325,549

286,337,549

287,325,574

288,337,574

289,325,587

290,337,587

291,325,562

292,337,562

293,325,524

294,337,524

295,325,537

296,337,537

297,325,449

298,337,449

299,325,474

300,337,474

301,325,487

302,337,487

303,325,462

304,337,462

305,325,424

306,337,424

307,325,412

308,337,412

309,337,0

310,337,399

311,338,199

312,349,199

313,338,299

314,349,299

315,338,349

316,349,349

317,338,374

318,349,374

319,338,387

320,349,387

321,338,362

322,349,362

323,338,324

324,349,324

325,338,337

326,349,337

327,338,249

328,349,249

329,338,274

330,349,274

331,338,224

332,349,224

333,338,99

334,349,99

335,338,149

336,349,149

337,338,174

338,349,174

339,338,162

340,349,162

341,338,124

342,349,124

343,338,49

344,349,49

345,338,74

346,349,74

347,338,24

348,349,24

349,325,199

350,337,199

351,325,299

352,337,299

353,325,349

354,337,349

355,325,374

356,337,374

357,325,387

358,337,387

359,325,324

360,337,324

361,325,249

362,337,249

363,325,274

364,337,274

365,325,287

366,337,287

367,325,262

368,337,262

369,325,224

370,337,224

371,325,212

372,337,212

373,325,99

374,337,99

375,325,149

376,337,149

377,325,174

378,337,174

379,325,187

380,337,187

381,325,162

382,337,162

383,325,124

384,337,124

385,325,137

386,337,137

387,325,49

388,337,49

389,325,74

390,337,74

391,325,24

392,337,24

393,325,37

394,337,37

395,325,12

396,337,12

397,312,0

398,312,799

399,313,399

400,324,399

401,313,599

402,324,599

403,313,699

404,324,699

405,313,749

406,324,749

407,313,774

408,324,774

409,313,762

410,324,762

411,313,724

412,324,724

413,313,737

414,324,737

415,313,712

416,324,712

417,313,649

418,324,649

419,313,674

420,324,674

421,313,624

422,324,624

423,313,499

424,324,499

425,313,549

426,324,549

427,313,574

428,324,574

429,313,587

430,324,587

431,313,562

432,324,562

433,313,524

434,324,524

435,313,537

436,324,537

437,313,512

438,324,512

439,313,449

440,324,449

441,313,474

442,324,474

443,313,487

444,324,487

445,313,424

446,324,424

447,313,437

448,324,437

449,313,199

450,324,199

451,313,299

452,324,299

453,313,349

454,324,349

455,313,374

456,324,374

457,313,387

458,324,387

459,313,362

460,324,362

461,313,324

462,324,324

463,313,337

464,324,337

465,313,249

466,324,249

467,313,274

468,324,274

469,313,287

470,324,287

471,313,224

472,324,224

473,313,237

474,324,237

475,313,99

476,324,99

477,313,149

478,324,149

479,313,174

480,324,174

481,313,124

482,324,124

483,313,137

484,324,137

485,313,112

486,324,112

487,313,49

488,324,49

489,313,74

490,324,74

491,313,87

492,324,87

493,313,62

494,324,62

495,313,24

496,324,24

497,313,12

498,324,12

499,300,399

500,312,399

501,300,599

502,312,599

503,300,699

504,312,699

505,300,749

506,312,749

507,300,774

508,312,774

509,300,762

510,312,762

511,300,724

512,312,724

513,300,737

514,312,737

515,300,712

516,312,712

517,300,649

518,312,649

519,300,674

520,312,674

521,300,624

522,312,624

523,300,612

524,312,612

525,300,499

526,312,499

527,300,549

528,312,549

529,300,574

530,312,574

531,300,562

532,312,562

533,300,524

534,312,524

535,300,537

536,312,537

537,300,449

538,312,449

539,300,474

540,312,474

541,300,487

542,312,487

543,300,462

544,312,462

545,300,424

546,312,424

547,300,412

548,312,412

549,300,199

550,312,199

551,300,299

552,312,299

553,300,349

554,312,349

555,300,374

556,312,374

557,300,387

558,312,387

559,300,362

560,312,362

561,300,324

562,312,324

563,300,337

564,312,337

565,300,249

566,312,249

567,300,274

568,312,274

569,300,262

570,312,262

571,300,224

572,312,224

573,300,99

574,312,99

575,300,149

576,312,149

577,300,174

578,312,174

579,300,187

580,312,187

581,300,124

582,312,124

583,300,49

584,312,49

585,300,74

586,312,74

587,300,62

588,312,62

589,300,24

590,312,24

591,300,12

592,312,12

593,249,0

594,249,799

595,274,0

596,274,799

597,287,0

598,287,799

599,288,399

600,299,399

601,288,599

602,299,599

603,288,699

604,299,699

605,288,749

606,299,749

607,288,774

608,299,774

609,288,762

610,299,762

611,288,724

612,299,724

613,288,712

614,299,712

615,288,649

616,299,649

617,288,674

618,299,674

619,288,662

620,299,662

621,288,624

622,299,624

623,288,637

624,299,637

625,288,499

626,299,499

627,288,549

628,299,549

629,288,574

630,299,574

631,288,562

632,299,562

633,288,524

634,299,524

635,288,537

636,299,537

637,288,512

638,299,512

639,288,449

640,299,449

641,288,474

642,299,474

643,288,487

644,299,487

645,288,424

646,299,424

647,288,412

648,299,412

649,288,199

650,299,199

651,288,299

652,299,299

653,288,349

654,299,349

655,288,374

656,299,374

657,288,362

658,299,362

659,288,324

660,299,324

661,288,337

662,299,337

663,288,249

664,299,249

665,288,274

666,299,274

667,288,224

668,299,224

669,288,237

670,299,237

671,288,99

672,299,99

673,288,149

674,299,149

675,288,174

676,299,174

677,288,187

678,299,187

679,288,162

680,299,162

681,288,124

682,299,124

683,288,137

684,299,137

685,288,49

686,299,49

687,288,74

688,299,74

689,288,87

690,299,87

691,288,62

692,299,62

693,288,24

694,299,24

695,288,12

696,299,12

697,275,399

698,287,399

699,275,599

700,287,599

701,275,699

702,287,699

703,275,749

704,287,749

705,275,774

706,287,774

707,275,787

708,287,787

709,275,762

710,287,762

711,275,724

712,287,724

713,275,649

714,287,649

715,275,674

716,287,674

717,275,687

718,287,687

719,275,624

720,287,624

721,275,612

722,287,612

723,275,499

724,287,499

725,275,549

726,287,549

727,275,574

728,287,574

729,275,562

730,287,562

731,275,524

732,287,524

733,275,512

734,287,512

735,275,449

736,287,449

737,275,474

738,287,474

739,275,424

740,287,424

741,275,437

742,287,437

743,275,199

744,287,199

745,275,299

746,287,299

747,275,349

748,287,349

749,275,374

750,287,374

751,275,324

752,287,324

753,275,249

754,287,249

755,275,274

756,287,274

757,275,224

758,287,224

759,275,212

760,287,212

761,275,99

762,287,99

763,275,149

764,287,149

765,275,174

766,287,174

767,275,187

768,287,187

769,275,162

770,287,162

771,275,124

772,287,124

773,275,49

774,287,49

775,275,74

776,287,74

777,275,24

778,287,24

779,275,37

780,287,37

781,262,0

782,262,799

783,263,399

784,274,399

785,263,599

786,274,599

787,263,699

788,274,699

789,263,749

790,274,749

791,263,774

792,274,774

793,263,787

794,274,787

795,263,724

796,274,724

797,263,737

798,274,737

799,263,712

800,274,712

801,263,649

802,274,649

803,263,674

804,274,674

805,263,624

806,274,624

807,263,612

808,274,612

809,263,499

810,274,499

811,263,549

812,274,549

813,263,574

814,274,574

815,263,562

816,274,562

817,263,524

818,274,524

819,263,449

820,274,449

821,263,474

822,274,474

823,263,424

824,274,424

825,263,437

826,274,437

827,263,412

828,274,412

829,263,199

830,274,199

831,263,299

832,274,299

833,263,349

834,274,349

835,263,374

836,274,374

837,263,324

838,274,324

839,263,337

840,274,337

841,263,249

842,274,249

843,263,274

844,274,274

845,263,224

846,274,224

847,263,237

848,274,237

849,263,99

850,274,99

851,263,149

852,274,149

853,263,174

854,274,174

855,263,187

856,274,187

857,263,162

858,274,162

859,263,124

860,274,124

861,263,137

862,274,137

863,263,112

864,274,112

865,263,49

866,274,49

867,263,74

868,274,74

869,263,24

870,274,24

871,263,37

872,274,37

873,250,399

874,262,399

875,250,599

876,262,599

877,250,699

878,262,699

879,250,749

880,262,749

881,250,774

882,262,774

883,250,724

884,262,724

885,250,712

886,262,712

887,250,649

888,262,649

889,250,674

890,262,674

891,250,687

892,262,687

893,250,662

894,262,662

895,250,624

896,262,624

897,250,612

898,262,612

899,250,499

900,262,499

901,250,549

902,262,549

903,250,574

904,262,574

905,250,587

906,262,587

907,250,562

908,262,562

909,250,524

910,262,524

911,250,512

912,262,512

913,250,449

914,262,449

915,250,474

916,262,474

917,250,487

918,262,487

919,250,424

920,262,424

921,250,437

922,262,437

923,250,412

924,262,412

925,250,199

926,262,199

927,250,299

928,262,299

929,250,349

930,262,349

931,250,374

932,262,374

933,250,324

934,262,324

935,250,337

936,262,337

937,250,312

938,262,312

939,250,249

940,262,249

941,250,274

942,262,274

943,250,224

944,262,224

945,250,237

946,262,237

947,250,99

948,262,99

949,250,149

950,262,149

951,250,174

952,262,174

953,250,187

954,262,187

955,250,162

956,262,162

957,250,124

958,262,124

959,250,137

960,262,137

961,250,49

962,262,49

963,250,74

964,262,74

965,250,87

966,262,87

967,250,62

968,262,62

969,250,24

970,262,24

971,250,12

972,262,12

973,224,0

974,224,799

975,237,0

976,237,799

977,238,399

978,249,399

979,238,599

980,249,599

981,238,699

982,249,699

983,238,749

984,249,749

985,238,774

986,249,774

987,238,762

988,249,762

989,238,724

990,249,724

991,238,737

992,249,737

993,238,712

994,249,712

995,238,649

996,249,649

997,238,674

998,249,674

999,238,662

1000,249,662

1001,238,624

1002,249,624

1003,238,499

1004,249,499

1005,238,549

1006,249,549

1007,238,574

1008,249,574

1009,238,562

1010,249,562

1011,238,524

1012,249,524

1013,238,537

1014,249,537

1015,238,512

1016,249,512

1017,238,449

1018,249,449

1019,238,474

1020,249,474

1021,238,487

1022,249,487

1023,238,462

1024,249,462

1025,238,424

1026,249,424

1027,238,437

1028,249,437

1029,238,199

1030,249,199

1031,238,299

1032,249,299

1033,238,349

1034,249,349

1035,238,374

1036,249,374

1037,238,324

1038,249,324

1039,238,337

1040,249,337

1041,238,249

1042,249,249

1043,238,274

1044,249,274

1045,238,262

1046,249,262

1047,238,224

1048,249,224

1049,238,237

1050,249,237

1051,238,212

1052,249,212

1053,238,99

1054,249,99

1055,238,149

1056,249,149

1057,238,174

1058,249,174

1059,238,187

1060,249,187

1061,238,162

1062,249,162

1063,238,124

1064,249,124

1065,238,137

1066,249,137

1067,238,49

1068,249,49

1069,238,74

1070,249,74

1071,238,62

1072,249,62

1073,238,24

1074,249,24

1075,225,399

1076,237,399

1077,225,599

1078,237,599

1079,225,699

1080,237,699

1081,225,749

1082,237,749

1083,225,774

1084,237,774

1085,225,762

1086,237,762

1087,225,724

1088,237,724

1089,225,737

1090,237,737

1091,225,712

1092,237,712

1093,225,649

1094,237,649

1095,225,674

1096,237,674

1097,225,624

1098,237,624

1099,225,637

1100,237,637

1101,225,612

1102,237,612

1103,225,499

1104,237,499

1105,225,549

1106,237,549

1107,225,574

1108,237,574

1109,225,587

1110,237,587

1111,225,524

1112,237,524

1113,225,449

1114,237,449

1115,225,474

1116,237,474

1117,225,487

1118,237,487

1119,225,424

1120,237,424

1121,225,437

1122,237,437

1123,225,199

1124,237,199

1125,225,299

1126,237,299

1127,225,349

1128,237,349

1129,225,374

1130,237,374

1131,225,362

1132,237,362

1133,225,324

1134,237,324

1135,225,337

1136,237,337

1137,225,249

1138,237,249

1139,225,274

1140,237,274

1141,225,287

1142,237,287

1143,225,224

1144,237,224

1145,225,237

1146,237,237

1147,225,212

1148,237,212

1149,225,99

1150,237,99

1151,225,149

1152,237,149

1153,225,174

1154,237,174

1155,225,162

1156,237,162

1157,225,124

1158,237,124

1159,225,137

1160,237,137

1161,225,49

1162,237,49

1163,225,74

1164,237,74

1165,225,62

1166,237,62

1167,225,24

1168,237,24

1169,200,399

1170,224,399

1171,200,599

1172,224,599

1173,200,699

1174,224,699

1175,212,700

1176,212,799

1177,213,749

1178,224,749

1179,213,774

1180,224,774

1181,213,787

1182,224,787

1183,213,724

1184,224,724

1185,213,737

1186,224,737

1187,213,712

1188,224,712

1189,200,749

1190,212,749

1191,200,774

1192,212,774

1193,200,787

1194,212,787

1195,200,724

1196,212,724

1197,200,712

1198,212,712

1199,212,600

1200,212,699

1201,213,649

1202,224,649

1203,213,674

1204,224,674

1205,213,624

1206,224,624

1207,213,612

1208,224,612

1209,200,649

1210,212,649

1211,200,674

1212,212,674

1213,200,662

1214,212,662

1215,200,624

1216,212,624

1217,200,637

1218,212,637

1219,212,400

1220,212,599

1221,213,499

1222,224,499

1223,213,549

1224,224,549

1225,213,574

1226,224,574

1227,213,587

1228,224,587

1229,213,524

1230,224,524

1231,213,512

1232,224,512

1233,213,449

1234,224,449

1235,213,474

1236,224,474

1237,213,487

1238,224,487

1239,213,424

1240,224,424

1241,213,437

1242,224,437

1243,200,499

1244,212,499

1245,200,549

1246,212,549

1247,200,574

1248,212,574

1249,200,524

1250,212,524

1251,200,537

1252,212,537

1253,200,449

1254,212,449

1255,200,474

1256,212,474

1257,200,462

1258,212,462

1259,200,424

1260,212,424

1261,200,199

1262,224,199

1263,200,299

1264,224,299

1265,200,349

1266,224,349

1267,212,350

1268,212,399

1269,213,374

1270,224,374

1271,213,387

1272,224,387

1273,200,374

1274,212,374

1275,200,324

1276,224,324

1277,200,337

1278,224,337

1279,212,338

1280,212,349

1281,200,312

1282,224,312

1283,212,300

1284,212,312

1285,200,249

1286,224,249

1287,200,274

1288,224,274

1289,200,287

1290,224,287

1291,212,250

1292,212,274

1293,213,262

1294,224,262

1295,200,262

1296,212,262

1297,200,224

1298,224,224

1299,212,225

1300,212,249

1301,200,237

1302,212,237

1303,212,200

1304,212,224

1305,200,212

1306,212,212

1307,200,99

1308,224,99

1309,212,100

1310,212,199

1311,213,149

1312,224,149

1313,213,174

1314,224,174

1315,213,187

1316,224,187

1317,213,124

1318,224,124

1319,213,137

1320,224,137

1321,200,149

1322,212,149

1323,200,174

1324,212,174

1325,200,187

1326,212,187

1327,200,124

1328,212,124

1329,212,0

1330,212,99

1331,213,49

1332,224,49

1333,213,74

1334,224,74

1335,213,24

1336,224,24

1337,213,37

1338,224,37

1339,200,49

1340,212,49

1341,200,74

1342,212,74

1343,200,62

1344,212,62

1345,200,24

1346,212,24

1347,200,37

1348,212,37

1349,200,12

1350,212,12

1351,99,0

1352,99,799

1353,149,0

1354,149,799

1355,174,0

1356,174,799

1357,175,399

1358,199,399

1359,187,400

1360,187,799

1361,188,599

1362,199,599

1363,188,699

1364,199,699

1365,188,749

1366,199,749

1367,188,774

1368,199,774

1369,188,787

1370,199,787

1371,188,724

1372,199,724

1373,188,737

1374,199,737

1375,188,649

1376,199,649

1377,188,674

1378,199,674

1379,188,662

1380,199,662

1381,188,624

1382,199,624

1383,188,637

1384,199,637

1385,188,612

1386,199,612

1387,188,499

1388,199,499

1389,188,549

1390,199,549

1391,188,574

1392,199,574

1393,188,587

1394,199,587

1395,188,524

1396,199,524

1397,188,537

1398,199,537

1399,188,449

1400,199,449

1401,188,474

1402,199,474

1403,188,487

1404,199,487

1405,188,462

1406,199,462

1407,188,424

1408,199,424

1409,188,437

1410,199,437

1411,188,412

1412,199,412

1413,175,599

1414,187,599

1415,175,699

1416,187,699

1417,175,749

1418,187,749

1419,175,774

1420,187,774

1421,175,724

1422,187,724

1423,175,712

1424,187,712

1425,175,649

1426,187,649

1427,175,674

1428,187,674

1429,175,687

1430,187,687

1431,175,624

1432,187,624

1433,175,499

1434,187,499

1435,175,549

1436,187,549

1437,175,574

1438,187,574

1439,175,587

1440,187,587

1441,175,562

1442,187,562

1443,175,524

1444,187,524

1445,175,537

1446,187,537

1447,175,449

1448,187,449

1449,175,474

1450,187,474

1451,175,487

1452,187,487

1453,175,462

1454,187,462

1455,175,424

1456,187,424

1457,175,412

1458,187,412

1459,187,0

1460,187,399

1461,188,199

1462,199,199

1463,188,299

1464,199,299

1465,188,349

1466,199,349

1467,188,374

1468,199,374

1469,188,362

1470,199,362

1471,188,324

1472,199,324

1473,188,249

1474,199,249

1475,188,274

1476,199,274

1477,188,224

1478,199,224

1479,188,237

1480,199,237

1481,188,212

1482,199,212

1483,188,99

1484,199,99

1485,188,149

1486,199,149

1487,188,174

1488,199,174

1489,188,124

1490,199,124

1491,188,49

1492,199,49

1493,188,74

1494,199,74

1495,188,87

1496,199,87

1497,188,24

1498,199,24

1499,188,37

1500,199,37

1501,175,199

1502,187,199

1503,175,299

1504,187,299

1505,175,349

1506,187,349

1507,175,374

1508,187,374

1509,175,362

1510,187,362

1511,175,324

1512,187,324

1513,175,337

1514,187,337

1515,175,249

1516,187,249

1517,175,274

1518,187,274

1519,175,287

1520,187,287

1521,175,224

1522,187,224

1523,175,237

1524,187,237

1525,175,212

1526,187,212

1527,175,99

1528,187,99

1529,175,149

1530,187,149

1531,175,174

1532,187,174

1533,175,162

1534,187,162

1535,175,124

1536,187,124

1537,175,49

1538,187,49

1539,175,74

1540,187,74

1541,175,87

1542,187,87

1543,175,62

1544,187,62

1545,175,24

1546,187,24

1547,175,12

1548,187,12

1549,150,399

1550,174,399

1551,162,400

1552,162,799

1553,163,599

1554,174,599

1555,163,699

1556,174,699

1557,163,749

1558,174,749

1559,163,774

1560,174,774

1561,163,724

1562,174,724

1563,163,649

1564,174,649

1565,163,674

1566,174,674

1567,163,687

1568,174,687

1569,163,662

1570,174,662

1571,163,624

1572,174,624

1573,163,637

1574,174,637

1575,163,612

1576,174,612

1577,163,499

1578,174,499

1579,163,549

1580,174,549

1581,163,574

1582,174,574

1583,163,524

1584,174,524

1585,163,449

1586,174,449

1587,163,474

1588,174,474

1589,163,487

1590,174,487

1591,163,424

1592,174,424

1593,163,412

1594,174,412

1595,150,599

1596,162,599

1597,150,699

1598,162,699

1599,150,749

1600,162,749

1601,150,774

1602,162,774

1603,150,724

1604,162,724

1605,150,649

1606,162,649

1607,150,674

1608,162,674

1609,150,662

1610,162,662

1611,150,624

1612,162,624

1613,150,612

1614,162,612

1615,150,499

1616,162,499

1617,150,549

1618,162,549

1619,150,574

1620,162,574

1621,150,562

1622,162,562

1623,150,524

1624,162,524

1625,150,449

1626,162,449

1627,150,474

1628,162,474

1629,150,462

1630,162,462

1631,150,424

1632,162,424

1633,150,199

1634,174,199

1635,150,299

1636,174,299

1637,162,300

1638,162,399

1639,163,349

1640,174,349

1641,163,374

1642,174,374

1643,163,324

1644,174,324

1645,150,349

1646,162,349

1647,150,374

1648,162,374

1649,150,387

1650,162,387

1651,150,324

1652,162,324

1653,150,312

1654,162,312

1655,162,200

1656,162,299

1657,163,249

1658,174,249

1659,163,274

1660,174,274

1661,163,224

1662,174,224

1663,150,249

1664,162,249

1665,150,274

1666,162,274

1667,150,224

1668,162,224

1669,150,237

1670,162,237

1671,150,99

1672,174,99

1673,162,100

1674,162,199

1675,163,149

1676,174,149

1677,163,174

1678,174,174

1679,163,187

1680,174,187

1681,163,162

1682,174,162

1683,163,124

1684,174,124

1685,163,112

1686,174,112

1687,150,149

1688,162,149

1689,150,174

1690,162,174

1691,150,162

1692,162,162

1693,150,124

1694,162,124

1695,150,112

1696,162,112

1697,150,49

1698,174,49

1699,150,74

1700,174,74

1701,162,75

1702,162,99

1703,162,0

1704,162,49

1705,163,24

1706,174,24

1707,150,24

1708,162,24

1709,150,12

1710,162,12

1711,124,0

1712,124,799

1713,137,0

1714,137,799

1715,138,399

1716,149,399

1717,138,599

1718,149,599

1719,138,699

1720,149,699

1721,138,749

1722,149,749

1723,138,774

1724,149,774

1725,138,787

1726,149,787

1727,138,724

1728,149,724

1729,138,737

1730,149,737

1731,138,712

1732,149,712

1733,138,649

1734,149,649

1735,138,674

1736,149,674

1737,138,687

1738,149,687

1739,138,662

1740,149,662

1741,138,624

1742,149,624

1743,138,499

1744,149,499

1745,138,549

1746,149,549

1747,138,574

1748,149,574

1749,138,562

1750,149,562

1751,138,524

1752,149,524

1753,138,449

1754,149,449

1755,138,474

1756,149,474

1757,138,487

1758,149,487

1759,138,462

1760,149,462

1761,138,424

1762,149,424

1763,138,437

1764,149,437

1765,138,412

1766,149,412

1767,138,199

1768,149,199

1769,138,299

1770,149,299

1771,138,349

1772,149,349

1773,138,374

1774,149,374

1775,138,387

1776,149,387

1777,138,362

1778,149,362

1779,138,324

1780,149,324

1781,138,337

1782,149,337

1783,138,312

1784,149,312

1785,138,249

1786,149,249

1787,138,274

1788,149,274

1789,138,287

1790,149,287

1791,138,262

1792,149,262

1793,138,224

1794,149,224

1795,138,99

1796,149,99

1797,138,149

1798,149,149

1799,138,174

1800,149,174

1801,138,187

1802,149,187

1803,138,124

1804,149,124

1805,138,137

1806,149,137

1807,138,49

1808,149,49

1809,138,74

1810,149,74

1811,138,24

1812,149,24

1813,138,37

1814,149,37

1815,125,399

1816,137,399

1817,125,599

1818,137,599

1819,125,699

1820,137,699

1821,125,749

1822,137,749

1823,125,774

1824,137,774

1825,125,787

1826,137,787

1827,125,762

1828,137,762

1829,125,724

1830,137,724

1831,125,649

1832,137,649

1833,125,674

1834,137,674

1835,125,687

1836,137,687

1837,125,624

1838,137,624

1839,125,499

1840,137,499

1841,125,549

1842,137,549

1843,125,574

1844,137,574

1845,125,524

1846,137,524

1847,125,449

1848,137,449

1849,125,474

1850,137,474

1851,125,424

1852,137,424

1853,125,437

1854,137,437

1855,125,199

1856,137,199

1857,125,299

1858,137,299

1859,125,349

1860,137,349

1861,125,374

1862,137,374

1863,125,324

1864,137,324

1865,125,337

1866,137,337

1867,125,249

1868,137,249

1869,125,274

1870,137,274

1871,125,287

